top	left	bottom	right	slug	name	iso	icao	iata
33.668	135.357	33.659	135.368	12513996	南紀白浜空港	JP		
30.55	46.598	30.541	46.608	12513906	Jalibah Southeast Airport	IQ		
35.861	42.133	35.852	42.145	12513923	Sahl Sinjar Airport	IQ		
35.813	140.343	35.726	140.415	12513999	成田国際空港	JP		
34.545	43.674	34.536	43.685	12513935	Tikrit South Airport	IQ		
34.077	139.554	34.068	139.565	12513989	三宅島空港	JP		MYE
34.172	44.744	34.163	44.755	12513924	Salum Airport	IQ		
33.68	39.949	33.671	39.96	12513926	Shab Al Hiri Airport	IQ		
36.313	43.14	36.304	43.151	12513911	Mosul Airport	IQ		
35.761	43.256	35.752	43.267	12513917	Qayyarah South Airport	IQ		
31.425	43.179	31.416	43.19	12513939	Wadi Al Khirr New Airport	IQ		
28.326	129.923	28.317	129.934	12513975	喜界空港	JP		KKX
32.489	45.751	32.48	45.762	12513937	Ubaydah Bin Al Jarrah Airport	IQ		
39.62	140.213	39.611	140.225	12513940	秋田空港	JP		AXT
30.431	47.639	30.422	47.65	12513927	Shaibah Airport	IQ		
35.499	133.232	35.49	133.243	12513987	米子空港	JP		
26.727	127.781	26.718	127.791	12513961	伊江島空港	JP		IEJ
33.754	129.779	33.745	129.79	12513962	壱岐空港	JP		
32.933	39.741	32.924	39.752	12513900	H 3 Airport	IQ		
24.787	125.29	24.778	125.3	12513990	宮古空港	JP		MMY
31.46	47.284	31.451	47.294	12513914	Qalat Salih Airport	IQ		
35.773	43.119	35.764	43.13	12513918	Qayyarah West Airport	IQ		
32.852	39.306	32.843	39.317	12513901	H 3 Highway Strip Airport	IQ		
36.144	136.217	36.135	136.229	12513950	福井空港	JP		
33.94	45.095	33.931	45.106	12513930	Subakhu Airport	IQ		
34.219	134.011	34.21	134.022	12513998	高松空港	JP		TAK
32.919	129.911	32.91	129.922	12513993	長崎空港	JP	KNGS	NGS
33.084	39.595	33.075	39.606	12513902	H 3 Northwest Airport	IQ		
32.302	44.874	32.293	44.885	12513929	Shaykh Hantush Highway Strip Airport	IQ		
26.372	126.711	26.363	126.721	12513982	久米島空港	JP		UEO
30.939	46.088	30.93	46.099	12513933	Tallil Airport	IQ		
31.805	130.713	31.795	130.724	12513971	鹿児島空港	JP		
35.675	139.524	35.666	139.535	12513947	調布空港	JP		
44.928	147.62	44.919	147.633	12513945	Burvestnik Airport	RU		
26.201	127.642	26.192	127.652	12513995	那覇空港	JP		OKA
33.282	44.486	33.273	44.497	12513920	Rasheed Airport	IQ		
31.996	44.406	31.987	44.416	12513913	Nejef New Airport	IQ		
24.35	124.181	24.341	124.191	12513966	石垣空港	JP		ISG
34.61	43.771	34.601	43.782	12513934	Tikrit East Airport	IQ		
33.12	139.778	33.111	139.789	12513954	八丈島空港	JP		HAC
34.595	133.928	34.586	133.939	12513979	岡南飛行場	JP		
32.124	46.378	32.115	46.389	12513910	Kut Al Hayy East Airport	IQ		
32.677	128.831	32.668	128.842	12513949	福江空港	JP		
33.832	132.695	33.823	132.706	12513985	松山空港	JP		MYJ
33.38	43.555	33.371	43.566	12513905	Habbaniyah Airport	IQ		
33.816	41.436	33.807	41.447	12513904	H1 New Airport	IQ		
33.259	44.245	33.25	44.256	12513921	Baghdad International Airport	IQ		SDA
36.284	42.396	36.275	42.407	12513932	Tall Afar Airport	IQ		
34.94	44.479	34.931	44.49	12513936	Tuz Khurmatu Airport	IQ		
39.436	141.129	39.427	141.141	12513956	花巻空港	JP		
34.372	132.409	34.363	132.42	12513957	広島西飛行場	JP		HIW
36.399	136.403	36.389	136.414	12513980	小松空港	JP		
30.141	47.647	30.132	47.658	12513922	Safwan Airport	IQ		
34.021	-88.729	34.009	-88.725	12521208	Okolona Municipal Airport Richard Stovall Field	US		
28.401	-98.368	28.392	-98.357	12521281	Paisano Ranch Airport	US		
28.735	-96.264	28.718	-96.245	12521283	Palacios Municipal Airport	US		PSX
27.275	-80.861	27.258	-80.84	12521203	Okeechobee County Airport	US		
41.234	-92.507	41.22	-92.483	12521253	Oskaloosa Municipal Airport	US		OOA
34.747	-80.351	34.737	-80.338	12521278	Pageland Airport	US		PYG
28.711	-81.587	28.702	-81.577	12521241	Orlando Country Airport	US		
45.31	-96.427	45.298	-96.423	12521248	Ortonville Municipal Airport	US		VVV
27.905	-98.057	27.896	-98.046	12521238	Orange Grove Naval Auxiliary Landing Field	US		
35.673	-95.961	35.663	-95.948	12521207	Okmulgee Municipal Airport	US		OKM
41.368	-88.865	41.361	-88.856	12521259	Ottawa Airport	US		
28.555	-81.346	28.543	-81.329	12521242	Orlando Executive Airport	US		ORL
38.445	-82.208	38.437	-82.195	12521225	Ona Airpark	US		
35.366	-101.37	35.357	-101.359	12521297	Panhandle Carson County Airport	US		
44.782	-95.04	44.775	-95.026	12521215	Olivia Municipal Airport	US		
61.607	-149.103	61.585	-149.079	12521291	Palmer Municipal Airport	US		PAQ
26.594	-81.872	26.577	-81.856	12521276	Page Field Airport	US	KFMY	FMY
40.336	-74.353	40.326	-74.342	12521209	Old Bridge Airport	US		
26.694	-80.1	26.679	-80.075	12521288	Palm Beach International Airport	US	KPBI	PBI
36.577	-114.449	36.561	-114.436	12521264	Overton Municipal Airport	US		
37.041	-110.323	37.032	-110.311	12521216	Oljato Airport	US		
34.07	-117.607	34.054	-117.577	12521228	Ontario International Airport	US	KONT	ONT
44.41	-118.694	44.401	-118.681	12521269	Oxbow Ranch Airport	US		
37.857	-112.401	37.846	-112.388	12521296	Panguitch Municipal Airport	US		
26.585	-80.761	26.576	-80.751	12521206	Okeelanta Airport	US		
48.469	-119.526	48.46	-119.512	12521223	Omak Airport	US		OMK
34.371	-89.895	34.356	-89.889	12521299	Panola County Airport	US		
30.076	-93.813	30.061	-93.792	12521235	Orange County Airport	US		
33.845	-116.524	33.815	-116.495	12521289	Palm Springs International Airport	US	KPSP	PSP
39.469	-92.435	39.458	-92.419	12521224	Omar N Bradley Airport	US		
38.55	-95.258	38.536	-95.249	12521260	Ottawa Municipal Airport	US		OWI
43.228	-75.417	43.216	-75.408	12521226	Oneida County Airport	US		UCA
35.236	-102.404	35.227	-102.393	12521211	Oldham County Airport	US		
31.901	-92.223	31.887	-92.215	12521217	Olla Airport	US		
42.581	-72.297	42.558	-72.277	12521239	Orange Municipal Airport	US		
42.535	-85.831	42.53	-85.817	12521275	Padgham Field Airport	US		
38.249	-78.051	38.245	-78.04	12521237	Orange County Airport	US		
33.467	-80.865	33.455	-80.851	12521240	Orangeburg Municipal Airport	US		OGB
42.526	-75.073	42.517	-75.062	12521227	Oneonta Municipal Airport	US		
26.602	-80.094	26.588	-80.078	12521287	Palm Beach County Park Airport	US		LNA
41.116	-92.462	41.097	-92.436	12521261	Ottumwa Industrial Airport	US		OTM
44.126	-93.264	44.117	-93.247	12521265	Owatonna Municipal Airport	US		OWA
46.8	-119.079	46.791	-119.066	12521255	Othello Municipal Airport	US		
35.009	-77.992	34.989	-77.973	12521274	P B Raiford Airport	US		
43.001	-84.15	42.993	-84.139	12521267	Owosso Community Airport	US		
44.265	-88.517	44.258	-88.506	12521262	Outagamie County Airport	US	KATW	ATW
42.0	-87.92	41.97	-87.86	12521200	Chicago O'Hare International Airport	US	KORD	ORD
34.609	-118.088	34.602	-118.085	12521290	La/palmdale Regional Airport	US	KPMD	PMD
34.987	-89.791	34.97	-89.786	12521214	Olive Branch Airport	US		OLV
33.359	-98.827	33.342	-98.812	12521218	Olney Municipal Airport	US		ONY
40.086	-83.092	40.065	-83.068	12521201	Ohio State University Airport	US		OSU
30.738	-101.214	30.729	-101.203	12521273	Ozona Municipal Airport	US		OZA
43.299	-92.798	43.285	-92.795	12521250	Osage Municipal Airport	US		
46.85	-89.374	46.841	-89.36	12521230	Ontonagon County Airport	US		
44.155	-70.478	44.15	-70.471	12521270	Oxford County Regional Airport	US		
32.185	-94.301	32.168	-94.294	12521298	Panola County-Sharpe Field Airport	US		
32.911	-112.904	32.902	-112.893	12521293	Paloma Ranch Airport	US		
39.217	-82.239	39.206	-82.219	12521202	Ohio University Airport	US		ATO
28.457	-81.335	28.414	-81.28	12521243	Orlando International Airport	US	KMCO	MCO
39.498	-121.635	39.478	-121.609	12521246	Oroville Municipal Airport	US		OVE
44.027	-117.02	44.014	-117.005	12521229	Ontario Municipal Airport	US		ONO
42.121	-87.905	42.111	-87.892	12521282	Pal Waukee Airport	US	KPWK	PWK
25.95	-80.423	25.94	-80.413	12521233	Opa Locka West Airport	US		
34.203	-119.217	34.197	-119.197	12521271	Oxnard Airport	US	KOXR	OXR
48.022	-92.863	48.011	-92.849	12521247	Orr Regional Airport	US		
36.933	-111.454	36.916	-111.444	12521277	Page Municipal Airport	US	OIBI	PGU
35.515	-93.844	35.507	-93.832	12521272	Ozark Franklin County Airport	US		
37.465	-122.119	37.453	-122.11	12521292	Palo Alto Airport of Santa Clara County	US		PAO
47.406	-120.212	47.402	-120.205	12521295	Pangborn Memorial Airport	US	KEAT	EAT
31.789	-95.713	31.775	-95.699	12521284	Palestine Municipal Airport	US		PSN
35.698	-90.012	35.684	-90.009	12521252	Osceola Municipal Airport	US		
38.719	-88.179	38.713	-88.171	12521220	Olney-Noble Airport	US		OLY
70.504	-149.893	70.495	-149.866	12521213	Oliktok Long-Range Radar Station	US		
41.057	-93.695	41.048	-93.683	12521251	Osceola Municipal Airport	US		
37.75	-87.175	37.73	-87.158	12521266	Owensboro Daviess County Airport	US		OWB
42.995	-96.066	42.982	-96.057	12521234	Orange City Municipal Airport	US		ORC
43.357	-76.398	43.345	-76.38	12521254	Oswego County Airport	US		
41.964	-116.189	41.942	-116.187	12521268	Owyhee Airport	US		
37.107	-116.318	37.098	-116.306	12521279	Pahute Mesa Airstrip	US		
32.35	-93.823	32.34	-93.813	12521210	Old Hickory Ranch Airport	US		
35.134	-101.815	35.125	-101.804	12521249	Osage Airpark	US		
26.793	-80.697	26.777	-80.689	12521285	Palm Beach County Glades Airport	US		PHK
36.633	-87.423	36.611	-87.409	12521263	Outlaw Field Airport	US		CKV
32.316	-89.139	32.314	-89.135	12521205	Okeefe Field Airport	US		
34.517	-99.435	34.508	-99.424	12521221	Olustee Municipal Airport	US		
25.911	-80.267	25.904	-80.266	12521232	Opa Locka Airport	US	KOPF	OPF
41.519	-74.27	41.503	-74.252	12521236	Orange County Airport	US		
41.663	-70.528	41.654	-70.516	12521256	Otis Air National Guard Base	US		FMH
29.307	-81.124	29.289	-81.104	12521244	Ormond Beach Municipal Airport	US		OMN
45.018	-84.724	45.004	-84.687	12521257	Otsego County Airport	US		
37.748	-82.783	37.743	-82.772	12521280	Paintsville-Prestonsburg Airport-Combs Field	US		
46.984	-122.919	46.967	-122.894	12521222	Olympia Airport	US		OLM
30.21	-85.682	30.206	-85.679	12521294	Panama City Bay County Airport	US	KPFN	PFN
-8.091	-37.624	-8.1	-37.615	12511108	Aeroporto Custodia	BR		
-11.334	-41.854	-11.343	-41.845	12511181	Aeroporto Irece	BR		
-14.805	-39.296	-14.814	-39.287	12511183	Aeroporto Itabuna	BR		ITN
-5.206	-40.708	-5.215	-40.699	12511103	Aeroporto Crateus	BR		
-20.276	-49.192	-20.285	-49.183	12511153	Aeroporto Fronteira	BR		
-14.81	-39.038	-14.819	-39.028	12511178	Aeroporto Jorge Amado	BR		IOS
-21.42	-46.758	-21.429	-46.748	12511141	Aeroporto Fazenda Sao Jose Ob	BR		
-25.978	-51.647	-25.987	-51.637	12511148	Aeroporto Foz do Areia	BR		
-22.27	-48.609	-22.28	-48.599	12511138	Aeroporto Fazenda Morro Vermelho	BR		
-18.761	-44.462	-18.77	-44.453	12511107	Aeroporto Curvelo	BR		
-20.251	-40.294	-20.266	-40.278	12511159	Aeroporto Goiabeiras	BR		
-23.916	-48.824	-23.925	-48.814	12511142	Aeroporto Fazenda Sao Marco	BR		
-21.807	-47.903	-21.816	-47.893	12511125	Aeroporto Fazenda Alamo	BR		
-5.382	-35.534	-5.391	-35.525	12511197	Aeroporto Jerusalem	BR		
-3.03	-60.049	-3.037	-60.044	12511115	Aeroporto Internacional Eduardo Gomes	BR	KMAO	MAO
-11.162	-40.521	-11.171	-40.512	12511191	Aeroporto Jacobina	BR		
-6.345	-39.305	-6.355	-39.295	12511176	Aeroporto Iguatu	BR		QIG
-20.177	-44.874	-20.186	-44.865	12511109	Aeroporto Divinopolis	BR		DIQ
-14.929	-42.815	-14.938	-42.806	12511119	Aeroporto Espinosa	BR		ESI
-12.878	-38.357	-12.945	-38.285	12511112	Aeroporto Internacional Dep. Luís Eduardo Magalhães	BR		SSA
-13.823	-41.307	-13.832	-41.298	12511188	Aeroporto Ituacu	BR		
-18.702	-42.843	-18.711	-42.834	12511164	Aeroporto Guanhaes	BR		
-21.626	-48.483	-21.635	-48.473	12511131	Aeroporto Fazenda do Cambuhy	BR		
-6.63	-69.883	-6.639	-69.874	12511116	Aeroporto Eirunepe	BR		ERN
-21.184	-49.941	-21.193	-49.932	12511128	Aeroporto Fazenda Avanhandava	BR		
-25.875	-48.617	-25.885	-48.607	12511169	Aeroporto Guaratuba	BR		
-16.467	-41.029	-16.476	-41.02	12511196	Aeroporto Jequitinhonha	BR		
1.2	-66.842	1.19	-66.833	12511106	Aeroporto Cucui	BR		
-6.512	-47.438	-6.521	-47.429	12511123	Aeroporto Estreito	BR		
-17.884	-41.519	-17.893	-41.509	12511199	Aeroporto Juscelino Kubitscheck	BR		TFL
-21.459	-46.782	-21.468	-46.773	12511135	Aeroporto Fazenda Itaiquara	BR		
-18.997	-49.492	-19.006	-49.482	12511189	Aeroporto Ituiutaba	BR		
-20.16	-47.29	-20.17	-47.28	12511124	Aeroporto Estreito	BR		
-18.891	-41.99	-18.9	-41.981	12511160	Aeroporto Governador Valadares	BR		GVR
-20.499	-48.052	-20.508	-48.042	12511126	Aeroporto Fazenda Alianca	BR		
-5.191	-37.368	-5.21	-37.358	12511111	Aeroporto Dix-Sept Rosado	BR		MVF
-16.179	-39.363	-16.188	-39.354	12511117	Aeroporto Embauba	BR		
-22.064	-56.257	-22.073	-56.247	12511139	Aeroporto Fazenda Panorama	BR		
-23.75	-50.297	-23.759	-50.287	12511175	Aeroporto Ibaiti	BR		
-14.24	-57.996	-14.249	-57.987	12511137	Aeroporto Fazenda Itamarati Norte	BR		
-9.152	-40.097	-9.161	-40.088	12511140	Aeroporto Fazenda Sao Jose	BR		
-14.347	-56.718	-14.356	-56.709	12511127	Aeroporto Fazenda Arrossensal	BR		
-20.742	-46.758	-20.751	-46.748	12511187	Aeroporto Itau	BR		
-24.075	-54.196	-24.085	-54.186	12511161	Aeroporto Guaira	BR		QGA
-20.645	-40.497	-20.655	-40.487	12511165	Aeroporto Guarapari	BR		
-8.851	-36.534	-8.86	-36.525	12511155	Aeroporto Garanhuns	BR		
-18.436	-49.213	-18.445	-49.204	12511174	Aeroporto Hidroeletrica	BR		
-8.095	-34.94	-8.161	-34.886	12511167	Aeroporto Internacional Gilberto Freyre	BR		REC
-10.784	-65.286	-10.793	-65.276	12511162	Aeroporto Guajara Mirim	BR		GJM
-23.148	-50.607	-23.157	-50.597	12511100	Aeroporto Cornelio Procopio	BR		CKO
-23.143	-49.946	-23.152	-49.936	12511190	Aeroporto Jacarezinho	BR		
-21.456	-51.611	-21.465	-51.601	12511114	Aeroporto Dracena	BR		
-27.656	-52.281	-27.665	-52.27	12511118	Aeroporto Comandante Kraemer	BR		
-18.994	-57.718	-19.017	-57.694	12511101	Aeroporto Internacional Corumba	BR		CMG
-27.659	-48.554	-27.669	-48.541	12511173	Aeroporto Internacional Hercílio Luz	BR		
-26.052	-53.087	-26.061	-53.077	12511150	Aeroporto Paulo Abdala	BR		
-15.019	-44.048	-15.028	-44.039	12511130	Aeroporto Fazenda Canada	BR		
-23.416	-46.498	-23.464	-46.457	12511170	Aeroporto Internacional Governador André Franco Montoro	BR		GRU
-10.866	-61.851	-10.875	-61.841	12511198	Aeroporto Ji Parana	BR		JPR
-15.47	-44.391	-15.479	-44.381	12511193	Aeroporto Januaria	BR		JNA
-12.417	-64.256	-12.426	-64.246	12511102	Aeroporto Costa Marques	BR		CQS
-25.515	-49.688	-25.524	-49.677	12511143	Aeroporto Fazenda Thalia	BR		
-8.59	-38.592	-8.6	-38.583	12511146	Aeroporto Floresta	BR		
-20.097	-56.798	-20.106	-56.788	12511129	Aeroporto Fazenda Bodoquena Guaycurus	BR		
-12.481	-40.259	-12.49	-40.25	12511182	Aeroporto Itaberaba	BR		
-14.776	-57.19	-14.785	-57.181	12511133	Aeroporto Fazenda Guanabara	BR		
-9.025	-44.356	-9.034	-44.347	12511171	Aeroporto Gurgueia	BR		
-2.528	-66.084	-2.537	-66.075	12511147	Aeroporto Fonte Boa	BR		
-20.418	-51.337	-20.427	-51.327	12511177	Aeroporto Ilha Solteira	BR		
-11.737	-49.138	-11.746	-49.129	12511172	Aeroporto Gurupi	BR		GRP
-15.239	-40.28	-15.248	-40.271	12511186	Aeroporto Itapetinga	BR		
-3.847	-32.429	-3.856	-32.42	12511145	Aeroporto Fernando de Noronha	BR		
-20.036	-47.427	-20.045	-47.417	12511192	Aeroporto Jaguara	BR		
-13.872	-40.076	-13.881	-40.067	12511195	Aeroporto Jequie	BR		JEQ
-3.122	-58.486	-3.131	-58.477	12511184	Aeroporto Itacoatiara	BR		ITA
-21.87	-47.909	-21.88	-47.899	12511152	Aeroporto Francisco Pereira Lopes	BR		
-20.501	-54.529	-20.51	-54.52	12511120	Aeroporto Estancia Santa Maria	BR		
-22.193	-54.927	-22.202	-54.918	12511113	Aeroporto Dourados	BR		DOU
-21.788	-43.39	-21.797	-43.38	12511151	Aeroporto Francisco de Assis	BR		
-25.383	-51.526	-25.392	-51.516	12511166	Aeroporto Tancredo Thomaz Faria	BR		GPB
-17.061	-56.589	-17.07	-56.579	12511134	Aeroporto Fazenda Ilha Camargo	BR		
-20.698	-46.342	-20.707	-46.332	12511154	Aeroporto Furnas	BR		
-22.787	-45.209	-22.796	-45.199	12511168	Aeroporto Guaratingueta	BR		
-5.526	-47.471	-5.535	-47.462	12511179	Aeroporto Prefeito Renato Moreira	BR		IMP
-15.712	-41.021	-15.721	-41.012	12511110	Aeroporto Divisa	BR		
-20.582	-47.392	-20.602	-47.376	12511149	Aeroporto Franca	BR		
-4.237	-56.005	-4.246	-55.996	12511185	Aeroporto Itaituba	BR		ITB
-14.198	-42.746	-14.207	-42.737	12511163	Aeroporto Guanambi	BR		GNM
-7.588	-72.781	-7.611	-72.758	12511105	Aeroporto Internacional Cruzeiro do Sul	BR		CZS
-28.719	-49.426	-28.728	-49.416	12511104	Aeroporto Criciuma	BR		CCM
-15.855	-56.084	-15.864	-56.074	12511121	Aeroporto Estancia Santo Antonio	BR		
-17.835	-50.936	-17.845	-50.927	12511158	Aeroporto General Leite de Castro	BR		
-23.321	-48.822	-23.33	-48.812	12511132	Aeroporto Fazenda Fortaleza	BR		
-22.18	-55.579	-22.189	-55.569	12511136	Aeroporto Fazenda Itamarati	BR		
-29.261	-51.536	-29.27	-51.525	12511156	Aeroporto Garibaldi	BR		
-8.162	-70.355	-8.171	-70.345	12511144	Aeroporto Feijo	BR		
-20.447	-55.763	-20.456	-55.753	12511157	Aeroporto Gen Canrobert P da Costa	BR		
-14.168	-39.689	-14.177	-39.68	12511180	Aeroporto Ipiau	BR		
-4.524	-71.57	-4.533	-71.56	12511122	Aeroporto Estirao do Equador	BR		
-21.488	-56.157	-21.497	-56.147	12511194	Aeroporto Jardim	BR		
11.563	43.146	11.542	43.157	12512608	Djibouti Ambouli Airport	DJ		
30.745	27.009	30.736	27.02	12512681	Deir El Gill Airport	EG		
31.081	33.828	31.072	33.839	12512683	El Arish Airport	EG		AAC
57.073	8.685	57.066	8.724	12512603	Thisted Airport	DK		TED
-2.253	-79.683	-2.262	-79.674	12512653	Taura Airport	EC		
30.149	31.382	30.097	31.426	12512678	Cairo International Airport	EG		CAI
-2.845	-79.805	-2.855	-79.795	12512641	Maragrosa Airport	EC		
-1.495	-78.071	-1.505	-78.062	12512648	Rio Amazonas Airport	EC		
-2.434	-79.392	-2.443	-79.383	12512638	La Puntilla Airport	EC		
55.706	9.207	55.697	9.223	12512607	Vandel Airport	DK		
30.974	31.431	30.965	31.442	12512659	Al Mansurah Airport	EG		
-2.882	-78.988	-2.891	-78.979	12512642	Mariscal Lamar Airport	EC		CUE
-3.988	-79.375	-3.997	-79.366	12512625	Camilo Ponce Enriquez Airport	EC		
25.675	32.699	25.671	32.708	12512697	Luxor Airport	EG		LXR
18.912	-70.725	18.903	-70.715	12512615	Constanza Airport	DO		COZ
29.83	31.325	29.82	31.335	12512691	Hulwan Airport	EG		
30.841	30.932	30.832	30.943	12512676	Birma Airport	EG		
15.548	-61.314	15.539	-61.304	12512609	Melville Hall Airport	DM		
19.76	-70.569	19.755	-70.555	12512619	Puerto Plata International Airport	DO		POP
18.261	-71.129	18.252	-71.12	12512612	Maria Montez International Airport	DO		BRX
30.339	32.268	30.33	32.279	12512688	Faid Airport	EG		
30.802	32.038	30.793	32.049	12512664	As Salihiyah Airport	EG		
0.976	-79.626	0.967	-79.617	12512631	General Rivadeneira Airport	EC		
18.435	-69.681	18.425	-69.671	12512616	De Las Americas International Airport	DO		SDQ
0.816	-77.711	0.807	-77.702	12512628	El Rosal Teniente Guerrero Airport	EC		TUA
31.009	32.545	31.0	32.555	12512669	Baluza Airport	EG		
29.561	30.892	29.552	30.902	12512696	Kom Awshim Airport	EG		
55.442	9.323	55.433	9.339	12512606	Kolding Vamdrup Airport	DK		
-1.97	-80.749	-1.979	-80.74	12512623	Ayangue Airport	EC		
31.065	25.859	31.056	25.87	12512699	Misheifa Airport	EG		
-1.695	-79.555	-1.705	-79.545	12512635	Hacienda la Julia Airport	EC		
30.548	30.573	30.539	30.584	12512689	Gebel El Basur Airport	EG		
-1.699	-79.542	-1.708	-79.533	12512624	Babahoyo North Airport	EC		
31.056	31.902	31.047	31.912	12512660	Al Manzilah Airport	EG		
-0.904	-78.619	-0.913	-78.61	12512626	Cotopaxi Airport	EC		
19.203	-69.436	19.194	-69.426	12512611	Arroyo Barril Airport	DO		
18.477	-69.974	18.468	-69.965	12512617	Herrera Airport	DO		HEX
-1.495	-79.482	-1.505	-79.473	12512639	Loma Larga Airport	EC		
30.418	33.146	30.409	33.156	12512675	Bir Jifjafah Airport	EG		
-1.695	-79.371	-1.705	-79.362	12512637	La Clementina Airport	EC		
-2.33	-78.171	-2.34	-78.162	12512640	Macas Airport	EC		XMS
-2.062	-76.971	-2.071	-76.962	12512627	El Carmen Airport	EC		
30.074	31.185	30.065	31.196	12512687	Embaba Airport	EG		
31.05	30.661	31.041	30.672	12512661	Al Rahmaniyah Airport	EG		
31.46	25.281	31.451	25.291	12512665	As Sallum Airport	EG		
28.9	33.195	28.891	33.205	12512655	Abu Rudeis Airport	EG		
30.199	33.408	30.19	33.419	12512674	Bir Hasanah Airport	EG		
